"","V1","V2","V3","category","expenditure","income"
"41026","1604151","1","1",12,88.92,300.06
"41027","1604171","1","1",2,20,396.58
"41028","1604171","1","1",3,104.27,396.58
"41029","1604171","1","1",4,4.14,396.58
"41030","1604171","1","1",6,11,396.58
"41031","1604171","1","1",7,6.49,396.58
"41032","1604171","1","1",8,20,396.58
"41033","1604171","1","1",9,16.15,396.58
"41034","1604171","1","1",10,20.01,396.58
"41035","1604171","1","1",11,82.2,396.58
"41036","1604171","1","1",12,75.92,396.58
"41037","1604171","1","1",14,0.8,396.58
"41038","1604171","2","1",3,6.4,396.58
"41039","1604171","2","1",11,2.4,396.58
"41040","1605012","1","1",3,48.57,1268.29
"41041","1605012","1","1",4,36.8,1268.29
"41042","1605012","1","1",5,2.2,1268.29
"41043","1605012","1","1",7,4.99,1268.29
"41044","1605012","1","1",9,84.99,1268.29
"41045","1605012","1","1",11,21.9,1268.29
"41046","1605012","1","1",12,28.88,1268.29
"41047","1605012","2","1",3,72.39,1268.29
"41048","1605012","2","1",4,187.46,1268.29
"41049","1605012","2","1",6,134.49,1268.29
"41050","1605012","2","1",7,25.8,1268.29
"41051","1605012","2","1",8,31.11,1268.29
"41052","1605012","2","1",9,18.99,1268.29
"41053","1605012","2","1",11,43.1,1268.29
"41054","1605012","2","1",12,19.96,1268.29
"41055","1605012","2","1",13,21,1268.29
"41056","1605012","2","1",14,1,1268.29
"41057","1605021","1","1",3,10.81,68.562
"41058","1605021","1","1",6,20.5,68.562
"41059","1605021","1","1",7,7.49,68.562
"41060","1605021","1","1",9,3.94,68.562
"41061","1605061","1","1",2,5,89.01
"41062","1605061","1","1",3,17.11,89.01
"41063","1605061","1","1",6,25,89.01
"41064","1605061","1","1",9,6.09,89.01
"41065","1605061","1","1",11,8,89.01
"41066","1605061","1","1",12,3.34,89.01
"41067","1605061","1","1",13,5,89.01
"41068","1605081","1","1",3,26.13,82.512
"41069","1605081","1","1",7,1.99,82.512
"41070","1605081","1","1",12,5.45,82.512
"41071","1605101","1","1",1,13.4,426.43
"41072","1605101","1","1",3,97.97,426.43
"41073","1605101","1","1",4,54.58,426.43
"41074","1605101","1","1",6,5,426.43
"41075","1605101","1","1",7,1.27,426.43
"41076","1605101","1","1",9,3.73,426.43
"41077","1605101","1","1",11,11.45,426.43
"41078","1605101","1","1",12,3,426.43
"41079","1605101","1","1",13,130,426.43
"41080","1605131","1","1",3,4.5,290
"41081","1605131","1","1",4,15,290
"41082","1605131","2","1",3,18.98,290
"41083","1605131","2","1",7,1.99,290
"41084","1605131","2","1",10,35,290
"41085","1605131","3","1",3,7.16,290
"41086","1605131","4","1",3,3.57,290
"41087","1605161","1","1",2,10,351.7
"41088","1605161","1","1",3,14.14,351.7
"41089","1605161","1","1",6,100.44,351.7
"41090","1605161","1","1",7,9.7,351.7
"41091","1605161","1","1",9,6.39,351.7
"41092","1605161","1","1",11,18.2,351.7
"41093","1605161","1","1",12,1,351.7
"41094","1606011","1","1",3,27.65,395.66
"41095","1606011","1","1",7,3.89,395.66
"41096","1606011","1","1",8,7.2,395.66
"41097","1606011","1","1",11,22.4,395.66
"41098","1606011","1","1",12,2.45,395.66
"41099","1606011","1","1",13,4,395.66
"41100","1606031","1","1",3,16.35,223.74
"41101","1606031","1","1",7,1.18,223.74
"41102","1606031","1","1",10,20.4,223.74
"41103","1606031","2","1",3,88.31,223.74
"41104","1606031","2","1",6,9,223.74
"41105","1606031","2","1",7,1.09,223.74
"41106","1606031","2","1",9,7.06,223.74
"41107","1606031","2","1",12,1.23,223.74
"41108","1606031","2","1",13,2501,223.74
"41109","1606031","2","1",14,1.5,223.74
"41110","1606031","3","1",3,4.48,223.74
"41111","1606031","3","1",11,3.5,223.74
"41112","1606031","4","1",3,14.3,223.74
"41113","1606031","5","1",3,14.67,223.74
"41114","1606041","1","1",3,142.87,496.61
"41115","1606041","1","1",4,17.99,496.61
"41116","1606041","1","1",7,18.79,496.61
"41117","1606041","1","1",9,38.85,496.61
"41118","1606041","1","1",10,4.8,496.61
"41119","1606041","1","1",12,3.14,496.61
"41120","1606041","1","1",13,10,496.61
"41121","1606041","2","1",3,0.95,496.61
"41122","1606041","2","1",12,1.5,496.61
"41123","1606041","2","1",13,1,496.61
"41124","1606061","1","1",3,45.95,1385.275
"41125","1606061","1","1",7,0.47,1385.275
"41126","1606061","1","1",8,42.5,1385.275
"41127","1606061","1","1",9,8.85,1385.275
"41128","1606061","1","1",12,2.2,1385.275
"41129","1606061","1","1",13,719.76,1385.275
"41130","1606061","2","1",3,39.52,1385.275
"41131","1606061","2","1",4,25.29,1385.275
"41132","1606061","2","1",5,4.23,1385.275
"41133","1606061","2","1",9,1,1385.275
"41134","1606061","2","1",11,2.4,1385.275
"41135","1606061","2","1",13,13,1385.275
"41136","1606071","1","1",3,101.4,1022.062
"41137","1606071","1","1",4,34.37,1022.062
"41138","1606071","1","1",7,28.7,1022.062
"41139","1606071","1","1",9,3.69,1022.062
"41140","1606071","1","1",10,45.8,1022.062
"41141","1606071","1","1",11,107.49,1022.062
"41142","1606071","1","1",12,0.95,1022.062
"41143","1606071","1","1",13,2,1022.062
"41144","1606071","2","1",3,14.04,1022.062
"41145","1606071","2","1",4,1.98,1022.062
"41146","1606071","2","1",9,4.68,1022.062
"41147","1606071","2","1",11,3,1022.062
"41148","1606071","2","1",12,0.99,1022.062
"41149","1606071","2","1",13,2,1022.062
"41150","1606071","2","1",14,3,1022.062
"41151","1606111","1","1",3,67.13,640.505
"41152","1606111","1","1",4,10,640.505
"41153","1606111","1","1",6,11.99,640.505
"41154","1606111","1","1",7,700,640.505
"41155","1606111","1","1",9,17,640.505
"41156","1606111","1","1",11,27.4,640.505
"41157","1606111","1","1",13,8.5,640.505
"41158","1606121","1","1",3,46.31,289.534
"41159","1606121","1","1",7,4.5,289.534
"41160","1606121","1","1",9,10.54,289.534
"41161","1606121","1","1",12,11.5,289.534
"41162","1606121","1","1",13,18,289.534
"41163","1606131","1","1",3,31.84,258.888
"41164","1606131","1","1",4,14.7,258.888
"41165","1606131","1","1",8,1.8,258.888
"41166","1606131","1","1",10,42,258.888
"41167","1606131","1","1",12,1.75,258.888
"41168","1606131","2","1",2,10,258.888
"41169","1606131","2","1",3,24.25,258.888
"41170","1606131","2","1",4,24.21,258.888
"41171","1606131","2","1",5,9.16,258.888
"41172","1606131","2","1",8,10,258.888
"41173","1606131","2","1",9,17.49,258.888
"41174","1606131","2","1",11,6.1,258.888
"41175","1606131","2","1",12,0.6,258.888
"41176","1606131","2","1",13,4,258.888
"41177","1606151","1","1",3,30.84,343.81
"41178","1606151","1","1",12,8.99,343.81
"41179","1606152","1","1",3,51.53,823.739
"41180","1606152","1","1",5,42.78,823.739
"41181","1606152","1","1",7,10.99,823.739
"41182","1606152","1","1",8,1.04,823.739
"41183","1606152","1","1",10,20,823.739
"41184","1606152","1","1",11,7,823.739
"41185","1606152","1","1",12,5.1,823.739
"41186","1606152","2","1",3,47.23,823.739
"41187","1606152","2","1",4,18.99,823.739
"41188","1606152","2","1",7,1.65,823.739
"41189","1606152","2","1",8,10.26,823.739
"41190","1606152","2","1",11,24.5,823.739
"41191","1606152","2","1",12,17.79,823.739
"41192","1606171","1","1",3,75.44,686.255
"41193","1606171","1","1",4,13.98,686.255
"41194","1606171","1","1",6,8,686.255
"41195","1606171","1","1",7,17.52,686.255
"41196","1606171","1","1",11,10.7,686.255
"41197","1606171","1","1",12,106.09,686.255
"41198","1606171","1","1",13,1,686.255
"41199","1606171","2","1",3,32.54,686.255
"41200","1606171","2","1",4,11.99,686.255
"41201","1606171","2","1",8,0.7,686.255
"41202","1606171","2","1",11,11.6,686.255
"41203","1606171","2","1",13,1,686.255
"41204","1607021","1","1",3,56.63,947.19
"41205","1607021","1","1",4,52,947.19
"41206","1607021","1","1",7,6.09,947.19
"41207","1607021","1","1",8,2,947.19
"41208","1607021","1","1",10,22.08,947.19
"41209","1607021","1","1",13,5,947.19
"41210","1607021","2","1",3,31.82,947.19
"41211","1607021","2","1",4,5.77,947.19
"41212","1607021","2","1",6,143.01,947.19
"41213","1607021","2","1",7,16.07,947.19
"41214","1607021","2","1",8,21.75,947.19
"41215","1607021","2","1",9,23.88,947.19
"41216","1607021","2","1",10,4.4,947.19
"41217","1607021","2","1",11,2.2,947.19
"41218","1607021","2","1",12,105.38,947.19
"41219","1607021","2","1",13,1.7,947.19
"41220","1607021","2","1",14,16,947.19
"41221","1607051","1","1",3,47.96,81.167
"41222","1607051","1","1",7,71.73,81.167
"41223","1607051","1","1",9,1.05,81.167
"41224","1607051","1","1",12,7.05,81.167
"41225","1607051","1","1",13,8,81.167
"41226","1607081","1","1",3,32.7,369.722
"41227","1607081","1","1",7,1.54,369.722
"41228","1607081","1","1",9,3.28,369.722
"41229","1607081","1","1",11,2.1,369.722
"41230","1607081","1","1",12,7.47,369.722
"41231","1607081","1","1",14,2,369.722
"41232","1607121","1","1",3,36.9,298.08
"41233","1607121","1","1",8,21.08,298.08
"41234","1607121","1","1",9,117,298.08
"41235","1607121","1","1",11,35,298.08
"41236","1607121","1","1",12,51.79,298.08
"41237","1607121","1","1",13,93.21,298.08
"41238","1607151","1","1",3,6.95,451.177
"41239","1607151","1","1",5,6.81,451.177
"41240","1607151","1","1",10,20,451.177
"41241","1607151","2","1",3,56.76,451.177
"41242","1607151","2","1",4,7.99,451.177
"41243","1607151","2","1",7,3.56,451.177
"41244","1607151","2","1",8,7.12,451.177
"41245","1607151","2","1",9,13.88,451.177
"41246","1607151","2","1",12,3.3,451.177
"41247","1607151","2","1",13,3,451.177
"41248","1607171","1","1",3,22.63,678.77
"41249","1607171","1","1",4,18.91,678.77
"41250","1607171","1","1",5,12.9,678.77
"41251","1607171","1","1",9,23.8,678.77
"41252","1607171","1","1",11,44.5,678.77
"41253","1607171","1","1",12,3.7,678.77
"41254","1607171","1","1",13,6,678.77
"41255","1608021","1","1",3,34.78,560.775
"41256","1608021","1","1",4,20,560.775
"41257","1608021","1","1",11,234.7,560.775
"41258","1608021","1","1",12,44.34,560.775
"41259","1608021","1","1",13,115,560.775
"41260","1608061","1","1",3,14.98,200.474
"41261","1608061","1","1",7,4,200.474
"41262","1608061","1","1",8,0.04,200.474
"41263","1608061","1","1",10,31.33,200.474
"41264","1608061","1","1",12,1.2,200.474
"41265","1608061","1","1",13,113.24,200.474
"41266","1608061","2","1",3,24.52,200.474
"41267","1608061","2","1",7,99.27,200.474
"41268","1608061","2","1",9,9.45,200.474
"41269","1608061","2","1",12,4.49,200.474
"41270","1608061","2","1",13,40.36,200.474
"41271","1608061","2","1",14,4,200.474
"41272","1608081","1","1",3,33.8,1044.75
"41273","1608081","1","1",4,87,1044.75
"41274","1608081","1","1",12,3,1044.75
"41275","1608081","1","1",13,13.5,1044.75
"41276","1608081","1","1",14,20,1044.75
"41277","1608081","2","1",3,72.25,1044.75
"41278","1608081","2","1",7,10.31,1044.75
"41279","1608081","2","1",9,19.34,1044.75
"41280","1608081","2","1",10,15,1044.75
"41281","1608081","2","1",12,6.01,1044.75
"41282","1608081","2","1",13,53,1044.75
"41283","1608081","2","1",14,128,1044.75
"41284","1608081","3","1",3,4.5,1044.75
"41285","1608081","3","1",4,9.25,1044.75
"41286","1608081","4","1",3,26.58,1044.75
"41287","1608081","4","1",4,35.28,1044.75
"41288","1608081","4","1",9,3.5,1044.75
"41289","1608081","4","1",10,3,1044.75
"41290","1608081","4","1",12,3.5,1044.75
"41291","1608081","4","1",13,14.5,1044.75
"41292","1608101","1","1",3,3.9,447.05
"41293","1608101","1","1",4,16,447.05
"41294","1608101","1","1",5,16.43,447.05
"41295","1608101","1","1",10,20,447.05
"41296","1608101","1","1",11,1.4,447.05
"41297","1608101","1","1",12,1.25,447.05
"41298","1608101","1","1",13,25,447.05
"41299","1608101","2","1",3,27.52,447.05
"41300","1608101","2","1",5,16.7,447.05
"41301","1608101","2","1",7,1.64,447.05
"41302","1608101","2","1",8,2.08,447.05
"41303","1608101","2","1",9,2.87,447.05
"41304","1608101","2","1",12,4,447.05
"41305","1608101","2","1",13,121,447.05
"41306","1608141","1","1",2,10,213.902
"41307","1608141","1","1",3,76.37,213.902
"41308","1608141","1","1",5,20.85,213.902
"41309","1608141","1","1",6,6.99,213.902
"41310","1608141","1","1",7,4.64,213.902
"41311","1608141","1","1",8,3.8,213.902
"41312","1608141","1","1",10,11.27,213.902
"41313","1608141","1","1",12,8,213.902
"41314","1608141","1","1",14,10,213.902
"41315","1608141","2","1",3,3,213.902
"41316","1608161","1","1",3,10.78,173.472
"41317","1608161","1","1",11,2.5,173.472
"41318","1608161","1","1",12,3.5,173.472
"41319","1608161","1","1",13,11.58,173.472
"41320","1608171","1","1",3,91.5,206.575
"41321","1608171","1","1",4,2.99,206.575
"41322","1608171","1","1",6,15.27,206.575
"41323","1608171","1","1",9,8.88,206.575
"41324","1608171","1","1",11,0.7,206.575
"41325","1608171","1","1",12,0.4,206.575
"41326","1609041","1","1",3,16.24,134.76
"41327","1609041","1","1",4,2.99,134.76
"41328","1609041","1","1",7,3.23,134.76
"41329","1609041","1","1",8,50,134.76
"41330","1609041","1","1",9,2.49,134.76
"41331","1609041","1","1",10,10,134.76
"41332","1609041","1","1",12,2.35,134.76
"41333","1609041","1","1",14,5,134.76
"41334","1609041","2","1",3,8.49,134.76
"41335","1609041","2","1",8,5,134.76
"41336","1609041","2","1",12,1.25,134.76
"41337","1609061","1","1",3,6.87,1067.802
"41338","1609061","1","1",6,60.5,1067.802
"41339","1609061","1","1",8,10,1067.802
"41340","1609061","1","1",12,33.12,1067.802
"41341","1609061","1","1",13,163.48,1067.802
"41342","1609061","2","1",3,3,1067.802
"41343","1609061","2","1",13,152.5,1067.802
"41344","1609081","1","1",3,17.36,898.44
"41345","1609081","1","1",5,25.51,898.44
"41346","1609081","1","1",7,336.16,898.44
"41347","1609081","1","1",9,41.32,898.44
"41348","1609081","1","1",10,2,898.44
"41349","1609081","1","1",12,2.4,898.44
"41350","1609081","1","1",13,5,898.44
"41351","1609081","1","1",14,1.5,898.44
"41352","1609081","2","1",3,114.66,898.44
"41353","1609081","2","1",6,22.29,898.44
"41354","1609081","2","1",7,26.35,898.44
"41355","1609081","2","1",9,4.96,898.44
"41356","1609081","2","1",12,10.89,898.44
"41357","1609081","2","1",14,2,898.44
"41358","1609081","3","1",3,18.56,898.44
"41359","1609081","3","1",12,5.35,898.44
"41360","1609081","3","1",13,2,898.44
"41361","1609081","4","1",3,20.76,898.44
"41362","1609081","4","1",6,37.99,898.44
"41363","1609081","4","1",11,5.9,898.44
"41364","1609081","4","1",13,8,898.44
"41365","1609081","5","1",3,3.3,898.44
"41366","1609081","6","1",3,2,898.44
"41367","1609081","6","1",12,4.99,898.44
"41368","1609081","7","1",3,2.97,898.44
"41369","1609081","7","1",12,1.9,898.44
"41370","1609111","1","1",3,27.66,247.667
"41371","1609111","1","1",12,3.15,247.667
"41372","1609121","1","1",1,20.98,898.09
"41373","1609121","1","1",3,7.92,898.09
"41374","1609121","1","1",11,6.3,898.09
"41375","1609121","1","1",12,5,898.09
"41376","1609121","1","1",13,16.2,898.09
"41377","1609121","2","1",3,23.47,898.09
"41378","1609121","2","1",4,23.8,898.09
"41379","1609121","2","1",6,232,898.09
"41380","1609121","2","1",12,1.8,898.09
"41381","1609141","1","1",3,9.2,551.49
"41382","1609141","1","1",4,7,551.49
"41383","1609141","1","1",11,26.8,551.49
"41384","1609141","1","1",12,1.5,551.49
"41385","1609141","1","1",13,30,551.49
"41386","1609141","2","1",3,80.15,551.49
"41387","1609141","2","1",4,2.97,551.49
"41388","1609141","2","1",6,9.99,551.49
"41389","1609141","2","1",7,18.08,551.49
"41390","1609141","2","1",8,2,551.49
"41391","1609141","2","1",9,3.69,551.49
"41392","1609141","2","1",10,20,551.49
"41393","1609141","2","1",11,12.5,551.49
"41394","1609141","2","1",12,2.45,551.49
"41395","1609141","2","1",13,10.25,551.49
"41396","1609141","3","1",3,4.52,551.49
"41397","1609141","3","1",4,25,551.49
"41398","1609141","3","1",9,6,551.49
"41399","1609141","3","1",11,1.4,551.49
"41400","1609141","3","1",12,3,551.49
"41401","1609141","4","1",3,12.67,551.49
"41402","1609141","4","1",12,1.8,551.49
"41403","1609161","1","1",3,24.85,983.28
"41404","1609161","1","1",4,44.4,983.28
"41405","1609161","1","1",12,3,983.28
"41406","1609161","1","1",13,19,983.28
"41407","1609161","2","1",3,30.81,983.28
"41408","1609161","2","1",6,48.45,983.28
"41409","1609161","2","1",7,43.2,983.28
"41410","1609161","2","1",9,6.88,983.28
"41411","1609161","2","1",10,47.83,983.28
"41412","1609161","2","1",12,20.59,983.28
"41413","1609161","2","1",13,130,983.28
"41414","1610011","1","1",3,14.04,744.57
"41415","1610011","1","1",4,46,744.57
"41416","1610021","1","1",3,66.52,910.202
"41417","1610021","1","1",4,42,910.202
"41418","1610021","1","1",5,6,910.202
"41419","1610021","1","1",6,10.99,910.202
"41420","1610021","1","1",7,3.95,910.202
"41421","1610021","1","1",10,30.7,910.202
"41422","1610021","1","1",12,5.25,910.202
"41423","1610021","1","1",13,9,910.202
"41424","1610021","1","1",14,52.5,910.202
"41425","1610021","2","1",3,49.41,910.202
"41426","1610021","2","1",6,13,910.202
"41427","1610021","2","1",7,2.99,910.202
"41428","1610021","2","1",8,1.2,910.202
"41429","1610021","2","1",9,18.01,910.202
"41430","1610021","2","1",10,1,910.202
"41431","1610021","2","1",12,12.8,910.202
"41432","1610051","1","1",3,27.89,89.042
"41433","1610051","1","1",7,6.86,89.042
"41434","1610051","1","1",12,2.25,89.042
"41435","1610071","1","1",1,815.96,274.402
"41436","1610071","1","1",3,27.29,274.402
"41437","1610071","1","1",7,2.33,274.402
"41438","1610071","1","1",8,12.75,274.402
"41439","1610071","1","1",9,1.97,274.402
"41440","1610071","1","1",12,7.3,274.402
"41441","1610101","1","1",3,13.78,1925.614
"41442","1610101","1","1",4,2.6,1925.614
"41443","1610101","1","1",6,54,1925.614
"41444","1610101","1","1",10,41.29,1925.614
"41445","1610101","1","1",11,1.8,1925.614
"41446","1610101","1","1",12,450.45,1925.614
"41447","1610101","1","1",13,14,1925.614
"41448","1610101","2","1",3,192.31,1925.614
"41449","1610101","2","1",4,22.55,1925.614
"41450","1610101","2","1",6,4.99,1925.614
"41451","1610101","2","1",8,110,1925.614
"41452","1610101","2","1",9,68.03,1925.614
"41453","1610101","2","1",10,37.82,1925.614
"41454","1610101","2","1",11,17.6,1925.614
"41455","1610101","2","1",14,9,1925.614
"41456","1610101","3","1",3,1.4,1925.614
"41457","1610101","3","1",8,0.1,1925.614
"41458","1610101","3","1",11,1.6,1925.614
"41459","1610101","4","1",11,2,1925.614
"41460","1610131","1","1",3,52.79,868.93
"41461","1610131","1","1",4,4.4,868.93
"41462","1610131","1","1",7,3.17,868.93
"41463","1610131","1","1",8,6,868.93
"41464","1610131","1","1",9,10.32,868.93
"41465","1610131","1","1",11,11.4,868.93
"41466","1610131","1","1",12,5.19,868.93
"41467","1610131","1","1",13,2,868.93
"41468","1610151","1","1",3,31.09,448.183
"41469","1610151","1","1",5,4.32,448.183
"41470","1610151","1","1",10,42.6,448.183
"41471","1610151","1","1",13,10.8,448.183
"41472","1610151","2","1",2,10,448.183
"41473","1610151","2","1",3,83.65,448.183
"41474","1610151","2","1",6,38.99,448.183
"41475","1610151","2","1",7,9.55,448.183
"41476","1610151","2","1",8,1.62,448.183
"41477","1610151","2","1",9,19.74,448.183
"41478","1610151","2","1",10,58.64,448.183
"41479","1610151","2","1",12,10.34,448.183
"41480","1610151","2","1",13,97.9,448.183
"41481","1610171","1","1",1,3,299.834
"41482","1610171","1","1",3,10.16,299.834
"41483","1610171","1","1",4,4.17,299.834
"41484","1610171","1","1",6,10,299.834
"41485","1610171","1","1",7,7,299.834
"41486","1610171","1","1",10,20,299.834
"41487","1610171","1","1",13,2,299.834
"41488","1610171","2","1",3,28.02,299.834
"41489","1610171","2","1",7,30,299.834
"41490","1610171","2","1",9,19.06,299.834
"41491","1610171","2","1",10,1,299.834
"41492","1610171","2","1",12,2.11,299.834
